ENPP5_HUMAN_A_1_elong	ENPP5_HUMAN_A_1_elong
DJC11_HUMAN_A_1_elong	DJC11_HUMAN_A_1_elong
INAM1_HUMAN_A_1_elong	INAM1_HUMAN_A_1_elong
F4I065_ARATH_A_1_elong	F4I065_ARATH_A_1_elong
SACA6_HUMAN_A_1_elong	SACA6_HUMAN_A_1_elong
PXL1_ARATH_A_1_elong	PXL1_ARATH_A_1_elong
SOP4_YEAST_A_1_elong	SOP4_YEAST_A_1_elong
YSY6_YEAST_A_1_elong	YSY6_YEAST_A_1_elong
YMEL1_HUMAN_A_1_elong	YMEL1_HUMAN_A_1_elong
TEX38_HUMAN_A_1_elong	TEX38_HUMAN_A_1_elong
Q9LZZ3_ARATH_A_1_elong	Q9LZZ3_ARATH_A_1_elong
MGR3L_YEAST_A_1_elong	MGR3L_YEAST_A_1_elong
Q8GY13_ARATH_A_1_elong	Q8GY13_ARATH_A_1_elong
Y1468_METJA_A_1_elong	Y1468_METJA_A_1_elong
ATL51_ARATH_A_1_elong	ATL51_ARATH_A_1_elong
ATL51_ARATH_A_1_elong	ATL16_ARATH_A_1_elong
ATL51_ARATH_A_1_elong	ATL53_ARATH_A_1_elong
ATL51_ARATH_A_1_elong	ATL1_ARATH_A_1_elong
GSPC_ECOLI_A_1_elong	GSPC_ECOLI_A_1_elong
A8MQH8_ARATH_A_1_elong	A8MQH8_ARATH_A_1_elong
A8MQH8_ARATH_A_1_elong	Q9LYW6_ARATH_A_1_elong
Q55EV3_DICDI_A_1_elong	Q55EV3_DICDI_A_1_elong
YKY5_YEAST_A_1_elong	YKY5_YEAST_A_1_elong
CP2J2_HUMAN_A_1_elong	CP2J2_HUMAN_A_1_elong
FLRT1_HUMAN_A_1_elong	FLRT1_HUMAN_A_1_elong
Q8VZP2_ARATH_A_1_elong	Q8VZP2_ARATH_A_1_elong
Q869Q9_DICDI_A_1_elong	Q869Q9_DICDI_A_1_elong
Q94AV6_ARATH_A_1_elong	Q94AV6_ARATH_A_1_elong
SEM7A_HUMAN_A_1_elong	SEM7A_HUMAN_A_1_elong
FDFT_YEAST_A_1_elong	FDFT_YEAST_A_1_elong
STX10_HUMAN_A_1_elong	STX10_HUMAN_A_1_elong
Q9LXX7_ARATH_A_1_elong	Q9LXX7_ARATH_A_1_elong
Y5349_ARATH_A_1_elong	Y5349_ARATH_A_1_elong
T131L_HUMAN_A_1_elong	T131L_HUMAN_A_1_elong
Q7Y217_ARATH_A_1_elong	Q7Y217_ARATH_A_1_elong
TNR9_HUMAN_A_1_elong	TNR9_HUMAN_A_1_elong
CXAR_HUMAN_A_1_elong	CXAR_HUMAN_A_1_elong
CLC6A_HUMAN_A_1_elong	CLC6A_HUMAN_A_1_elong
SRF4_ARATH_A_1_elong	SRF4_ARATH_A_1_elong
EXBD_ECOLI_A_1_elong	EXBD_ECOLI_A_1_elong
INAM2_HUMAN_A_1_elong	INAM2_HUMAN_A_1_elong
RELL2_HUMAN_A_1_elong	RELL2_HUMAN_A_1_elong
Q9M2D7_ARATH_A_1_elong	Q9M2D7_ARATH_A_1_elong
NCPR2_ARATH_A_1_elong	NCPR2_ARATH_A_1_elong
LRFN4_HUMAN_A_1_elong	LRFN4_HUMAN_A_1_elong
Q93ZD8_ARATH_A_1_elong	Q93ZD8_ARATH_A_1_elong
C7091_ARATH_A_1_elong	C7091_ARATH_A_1_elong
B3GT6_HUMAN_A_1_elong	B3GT6_HUMAN_A_1_elong
ALG5_YEAST_A_1_elong	ALG5_YEAST_A_1_elong
MFA3L_HUMAN_A_1_elong	MFA3L_HUMAN_A_1_elong
MFA3L_HUMAN_A_1_elong	MFAP3_HUMAN_A_1_elong
SIA8B_HUMAN_A_1_elong	SIA8B_HUMAN_A_1_elong
CERK1_ARATH_A_1_elong	CERK1_ARATH_A_1_elong
Y1699_ARATH_A_1_elong	Y1699_ARATH_A_1_elong
Y1699_ARATH_A_1_elong	Y1719_ARATH_A_1_elong
ACVR1_HUMAN_A_1_elong	ACVR1_HUMAN_A_1_elong
C71BW_ARATH_A_1_elong	C71BW_ARATH_A_1_elong
MPEG1_HUMAN_A_1_elong	MPEG1_HUMAN_A_1_elong
TATB_ARATH_A_1_elong	TATB_ARATH_A_1_elong
PTPRH_HUMAN_A_1_elong	PTPRH_HUMAN_A_1_elong
COA2_YEAST_A_1_elong	COA2_YEAST_A_1_elong
PLAT2_HUMAN_A_1_elong	PLAT2_HUMAN_A_1_elong
TPOR_HUMAN_A_1_elong	TPOR_HUMAN_A_1_elong
TMEDA_YEAST_A_1_elong	TMEDA_YEAST_A_1_elong
SPC3B_ARATH_A_1_elong	SPC3B_ARATH_A_1_elong
SPC3B_ARATH_A_1_elong	SPC3A_ARATH_A_1_elong
DJC11_DICDI_A_3_elong	DJC11_DICDI_A_3_elong
PMTL_ARATH_A_1_elong	PMTL_ARATH_A_1_elong
PMTL_ARATH_A_1_elong	PMTK_ARATH_A_1_elong
Q55G63_DICDI_A_1_elong	Q55G63_DICDI_A_1_elong
COX8_YEAST_A_1_elong	COX8_YEAST_A_1_elong
MMM1_YEAST_A_1_elong	MMM1_YEAST_A_1_elong
Y5573_ARATH_A_1_elong	Y5573_ARATH_A_1_elong
Q9SVG8_ARATH_A_1_elong	Q9SVG8_ARATH_A_1_elong
XBP1_HUMAN_A_1_elong	XBP1_HUMAN_A_1_elong
ZFPL1_DICDI_A_1_elong	ZFPL1_DICDI_A_1_elong
TOM7_HUMAN_A_1_elong	TOM7_HUMAN_A_1_elong
PPDB_ECOLI_A_1_elong	PPDB_ECOLI_A_1_elong
F4JDX0_ARATH_A_1_elong	F4JDX0_ARATH_A_1_elong
F4JDX0_ARATH_A_1_elong	C71AO_ARATH_A_1_elong
PPAT_HUMAN_A_1_elong	PPAT_HUMAN_A_1_elong
FUT1_ARATH_A_1_elong	FUT1_ARATH_A_1_elong
Y3264_ARATH_A_1_elong	Y3264_ARATH_A_1_elong
SPG3_YEAST_A_1_elong	SPG3_YEAST_A_1_elong
C5144_DICDI_A_1_elong	C5144_DICDI_A_1_elong
C5144_DICDI_A_1_elong	C5141_DICDI_A_1_elong
Q54ZH1_DICDI_A_1_elong	Q54ZH1_DICDI_A_1_elong
TIKI2_HUMAN_A_1_elong	TIKI2_HUMAN_A_1_elong
IL6RB_HUMAN_A_1_elong	IL6RB_HUMAN_A_1_elong
Q9C949_ARATH_A_1_elong	Q9C949_ARATH_A_1_elong
WAKLA_ARATH_A_1_elong	WAKLA_ARATH_A_1_elong
CLM5_HUMAN_A_1_elong	CLM5_HUMAN_A_1_elong
CLM5_HUMAN_A_1_elong	CLM6_HUMAN_A_1_elong
CHSTF_HUMAN_A_1_elong	CHSTF_HUMAN_A_1_elong
LRK32_ARATH_A_1_elong	LRK32_ARATH_A_1_elong
DEGS_ECOLI_A_1_elong	DEGS_ECOLI_A_1_elong
OST1B_ARATH_A_1_elong	OST1B_ARATH_A_1_elong
Q9SN97_ARATH_A_1_elong	Q9SN97_ARATH_A_1_elong
IZUM1_HUMAN_A_1_elong	IZUM1_HUMAN_A_1_elong
Q54XX7_DICDI_A_1_elong	Q54XX7_DICDI_A_1_elong
YO08A_YEAST_A_1_elong	YO08A_YEAST_A_1_elong
LMTK1_HUMAN_A_1_elong	LMTK1_HUMAN_A_1_elong
F4ICJ5_ARATH_A_1_elong	F4ICJ5_ARATH_A_1_elong
C76C3_ARATH_A_1_elong	C76C3_ARATH_A_1_elong
SUCO_HUMAN_A_1_elong	SUCO_HUMAN_A_1_elong
Q54P41_DICDI_A_1_elong	Q54P41_DICDI_A_1_elong
QMCA_ECOLI_A_1_elong	QMCA_ECOLI_A_1_elong
Q550G2_DICDI_A_1_elong	Q550G2_DICDI_A_1_elong
C513D_DICDI_A_1_elong	C513D_DICDI_A_1_elong
C71BH_ARATH_A_1_elong	C71BH_ARATH_A_1_elong
CRK36_ARATH_A_1_elong	CRK36_ARATH_A_1_elong
FCRL2_HUMAN_A_1_elong	FCRL2_HUMAN_A_1_elong
6nav_L_1_elong	6nav_L_1_elong
6w8u_d_1_elong	6w8u_d_1_elong
7e9t_A_1_elong	7e9t_A_1_elong
7e9t_A_1_elong	8fdw_B_2_elong
7e9t_A_1_elong	7lc8_A_1_elong
7e9t_A_1_elong	7lc8_B_1_elong
7e9t_A_1_elong	8fdw_A_2_elong
7e9t_A_1_elong	7lc8_C_1_elong
7e9t_A_1_elong	8fdw_C_2_elong
7e9t_A_1_elong	7e9t_B_1_elong
7e9t_A_1_elong	7e9t_C_1_elong
2m1j_A_1_elong	2m1j_A_1_elong
CHSTE_HUMAN_A_1_elong	CHSTE_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD2B4_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UDB28_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD2A2_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UDB15_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD16_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD2A3_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD2A1_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UDB10_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UDB17_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UDB11_HUMAN_A_1_elong
UD2B4_HUMAN_A_1_elong	UD2B7_HUMAN_A_1_elong
F4IAS2_ARATH_A_1_elong	F4IAS2_ARATH_A_1_elong
ITB8_HUMAN_A_1_elong	ITB8_HUMAN_A_1_elong
C78A9_ARATH_A_1_elong	C78A9_ARATH_A_1_elong
SIM20_HUMAN_A_1_elong	SIM20_HUMAN_A_1_elong
Q55EJ5_DICDI_A_1_elong	Q55EJ5_DICDI_A_1_elong
CASP_ARATH_A_1_elong	CASP_ARATH_A_1_elong
SRF3_ARATH_A_1_elong	SRF3_ARATH_A_1_elong
APY3_ARATH_A_1_elong	APY3_ARATH_A_1_elong
Q55AX3_DICDI_A_1_elong	Q55AX3_DICDI_A_1_elong
Y5530_DICDI_A_1_elong	Y5530_DICDI_A_1_elong
B3GT9_HUMAN_A_1_elong	B3GT9_HUMAN_A_1_elong
JPH3_HUMAN_A_1_elong	JPH3_HUMAN_A_1_elong
TBL16_ARATH_A_1_elong	TBL16_ARATH_A_1_elong
Q8VYI8_ARATH_A_1_elong	Q8VYI8_ARATH_A_1_elong
HUR1_YEAST_A_1_elong	HUR1_YEAST_A_1_elong
GLPA_HUMAN_A_2_elong	GLPA_HUMAN_A_2_elong
GLPA_HUMAN_A_2_elong	1afo_A_1_elong
GLPA_HUMAN_A_2_elong	1afo_B_1_elong
GLPA_HUMAN_A_2_elong	GLPB_HUMAN_A_2_elong
GLPA_HUMAN_A_2_elong	5eh4_A_1_elong
GLPA_HUMAN_A_2_elong	5eh4_B_1_elong
OFUT8_ARATH_A_1_elong	OFUT8_ARATH_A_1_elong
VAS1L_HUMAN_A_1_elong	VAS1L_HUMAN_A_1_elong
GUX1_ARATH_A_1_elong	GUX1_ARATH_A_1_elong
AATPC_ARATH_A_1_elong	AATPC_ARATH_A_1_elong
ANTR1_HUMAN_A_1_elong	ANTR1_HUMAN_A_1_elong
ANTR1_HUMAN_A_1_elong	ANTR2_HUMAN_A_1_elong
SIG14_HUMAN_A_1_elong	SIG14_HUMAN_A_1_elong
TBL3_ARATH_A_1_elong	TBL3_ARATH_A_1_elong
HMR1_HUMAN_A_1_elong	HMR1_HUMAN_A_1_elong
F4IB71_ARATH_A_1_elong	F4IB71_ARATH_A_1_elong
GSO2_ARATH_A_1_elong	GSO2_ARATH_A_1_elong
SPIT1_HUMAN_A_1_elong	SPIT1_HUMAN_A_1_elong
Q9FHX0_ARATH_A_1_elong	Q9FHX0_ARATH_A_1_elong
RKS1_ARATH_A_1_elong	RKS1_ARATH_A_1_elong
VA722_ARATH_A_1_elong	VA722_ARATH_A_1_elong
SGCE_HUMAN_A_1_elong	SGCE_HUMAN_A_1_elong
CRTAM_HUMAN_A_1_elong	CRTAM_HUMAN_A_1_elong
I17RC_HUMAN_A_1_elong	I17RC_HUMAN_A_1_elong
ENH3_HUMAN_A_1_elong	ENH3_HUMAN_A_1_elong
ENH3_HUMAN_A_1_elong	ENH1_HUMAN_A_1_elong
CGAT2_HUMAN_A_1_elong	CGAT2_HUMAN_A_1_elong
Q553A8_DICDI_A_1_elong	Q553A8_DICDI_A_1_elong
C71AI_ARATH_A_1_elong	C71AI_ARATH_A_1_elong
C71AI_ARATH_A_1_elong	C71AC_ARATH_A_1_elong
Q54DP4_DICDI_A_1_elong	Q54DP4_DICDI_A_1_elong
Q54DP4_DICDI_A_1_elong	Q55A32_DICDI_A_1_elong
Q54DP4_DICDI_A_1_elong	Q55CK5_DICDI_A_1_elong
ANX2_ARATH_A_1_elong	ANX2_ARATH_A_1_elong
SPAST_DICDI_A_1_elong	SPAST_DICDI_A_1_elong
PDLP8_ARATH_A_1_elong	PDLP8_ARATH_A_1_elong
PSBF_ARATH_A_1_elong	PSBF_ARATH_A_1_elong
HRD3_YEAST_A_1_elong	HRD3_YEAST_A_1_elong
TNF11_HUMAN_A_1_elong	TNF11_HUMAN_A_1_elong
CP2A7_HUMAN_A_1_elong	CP2A7_HUMAN_A_1_elong
CP2A7_HUMAN_A_1_elong	CP2AD_HUMAN_A_1_elong
CP2A7_HUMAN_A_1_elong	CP2A6_HUMAN_A_1_elong
CD8A_HUMAN_A_1_elong	CD8A_HUMAN_A_1_elong
WAKLN_ARATH_A_1_elong	WAKLN_ARATH_A_1_elong
WAKLN_ARATH_A_1_elong	WAKLM_ARATH_A_1_elong
WAKLN_ARATH_A_1_elong	WAKLL_ARATH_A_1_elong
WAKLN_ARATH_A_1_elong	WAKLK_ARATH_A_1_elong
CLV1_ARATH_A_1_elong	CLV1_ARATH_A_1_elong
CNTP4_HUMAN_A_1_elong	CNTP4_HUMAN_A_1_elong
TM219_HUMAN_A_1_elong	TM219_HUMAN_A_1_elong
Q9LT87_ARATH_A_1_elong	Q9LT87_ARATH_A_1_elong
C71BA_ARATH_A_1_elong	C71BA_ARATH_A_1_elong
EXPL8_DICDI_A_1_elong	EXPL8_DICDI_A_1_elong
KRE2_YEAST_A_1_elong	KRE2_YEAST_A_1_elong
SUN2_DICDI_A_1_elong	SUN2_DICDI_A_1_elong
PSIF_DICDI_A_1_elong	PSIF_DICDI_A_1_elong
SY112_ARATH_A_1_elong	SY112_ARATH_A_1_elong
Q9FLR9_ARATH_A_1_elong	Q9FLR9_ARATH_A_1_elong
Y1421_ARATH_A_1_elong	Y1421_ARATH_A_1_elong
SYT11_HUMAN_A_1_elong	SYT11_HUMAN_A_1_elong
Q9FNH5_ARATH_A_1_elong	Q9FNH5_ARATH_A_1_elong
Q84JM6_ARATH_A_1_elong	Q84JM6_ARATH_A_1_elong
Q84JM6_ARATH_A_1_elong	Y4213_ARATH_A_1_elong
C7161_ARATH_A_1_elong	C7161_ARATH_A_1_elong
C71B6_ARATH_A_1_elong	C71B6_ARATH_A_1_elong
ENK18_HUMAN_A_1_elong	ENK18_HUMAN_A_1_elong
PLB1_HUMAN_A_1_elong	PLB1_HUMAN_A_1_elong
Y8744_DICDI_A_1_elong	Y8744_DICDI_A_1_elong
SIP3_YEAST_A_1_elong	SIP3_YEAST_A_1_elong
GLT13_HUMAN_A_1_elong	GLT13_HUMAN_A_1_elong
GLT13_HUMAN_A_1_elong	GALT1_HUMAN_A_1_elong
RLP29_ARATH_A_1_elong	RLP29_ARATH_A_1_elong
GDL21_ARATH_A_1_elong	GDL21_ARATH_A_1_elong
RPRML_HUMAN_A_1_elong	RPRML_HUMAN_A_1_elong
RPRML_HUMAN_A_1_elong	RPRM_HUMAN_A_1_elong
TGO1_HUMAN_A_1_elong	TGO1_HUMAN_A_1_elong
ATP19_YEAST_A_1_elong	ATP19_YEAST_A_1_elong
RAE1E_HUMAN_A_1_elong	RAE1E_HUMAN_A_1_elong
CD48B_ARATH_A_1_elong	CD48B_ARATH_A_1_elong
GT14B_ARATH_A_1_elong	GT14B_ARATH_A_1_elong
F187B_HUMAN_A_1_elong	F187B_HUMAN_A_1_elong
HMX1_YEAST_A_2_elong	HMX1_YEAST_A_2_elong
C7352_ARATH_A_1_elong	C7352_ARATH_A_1_elong
OST1_YEAST_A_1_elong	OST1_YEAST_A_1_elong
F4I337_ARATH_A_1_elong	F4I337_ARATH_A_1_elong
Q54DG5_DICDI_A_1_elong	Q54DG5_DICDI_A_1_elong
Y5720_ARATH_A_1_elong	Y5720_ARATH_A_1_elong
VAMP4_HUMAN_A_1_elong	VAMP4_HUMAN_A_1_elong
PEX3_DICDI_A_1_elong	PEX3_DICDI_A_1_elong
PMTR_ARATH_A_1_elong	PMTR_ARATH_A_1_elong
YNS1_YEAST_A_1_elong	YNS1_YEAST_A_1_elong
MICU2_HUMAN_A_1_elong	MICU2_HUMAN_A_1_elong
WSC3_YEAST_A_1_elong	WSC3_YEAST_A_1_elong
DAG1_HUMAN_A_1_elong	DAG1_HUMAN_A_1_elong
PRTG_HUMAN_A_1_elong	PRTG_HUMAN_A_1_elong
CSPG4_HUMAN_A_1_elong	CSPG4_HUMAN_A_1_elong
Y2685_ARATH_A_1_elong	Y2685_ARATH_A_1_elong
Q9M0X3_ARATH_A_1_elong	Q9M0X3_ARATH_A_1_elong
PAGR_ARATH_A_1_elong	PAGR_ARATH_A_1_elong
Q5BPJ9_ARATH_A_1_elong	Q5BPJ9_ARATH_A_1_elong
Y1289_METJA_A_1_elong	Y1289_METJA_A_1_elong
EMRE_HUMAN_A_1_elong	EMRE_HUMAN_A_1_elong
PLIP_DICDI_A_1_elong	PLIP_DICDI_A_1_elong
CRLK1_ARATH_A_1_elong	CRLK1_ARATH_A_1_elong
LRIG1_HUMAN_A_1_elong	LRIG1_HUMAN_A_1_elong
SYNE3_HUMAN_A_1_elong	SYNE3_HUMAN_A_1_elong
Q54GZ1_DICDI_A_1_elong	Q54GZ1_DICDI_A_1_elong
GLT10_HUMAN_A_1_elong	GLT10_HUMAN_A_1_elong
C83A1_ARATH_A_2_elong	C83A1_ARATH_A_2_elong
SINE1_ARATH_A_1_elong	SINE1_ARATH_A_1_elong
ADA23_HUMAN_A_1_elong	ADA23_HUMAN_A_1_elong
ADA23_HUMAN_A_1_elong	ADA11_HUMAN_A_1_elong
ADA23_HUMAN_A_1_elong	ADA22_HUMAN_A_1_elong
FLAB2_METJA_A_1_elong	FLAB2_METJA_A_1_elong
FLAB2_METJA_A_1_elong	7ofq_A_1_elong
FLAB2_METJA_A_1_elong	5z1l_D_1_elong
FLAB2_METJA_A_1_elong	7ofq_B_1_elong
FLAB2_METJA_A_1_elong	5z1l_E_1_elong
FLAB2_METJA_A_1_elong	7ofq_P_1_elong
FLAB2_METJA_A_1_elong	7ofq_Q_1_elong
FLAB2_METJA_A_1_elong	5z1l_H_1_elong
FLAB2_METJA_A_1_elong	7ofq_e_1_elong
FLAB2_METJA_A_1_elong	5z1l_I_1_elong
FLAB2_METJA_A_1_elong	7ofq_f_1_elong
FLAB2_METJA_A_1_elong	5o4u_B_1_elong
FLAB2_METJA_A_1_elong	5z1l_P_1_elong
FLAB2_METJA_A_1_elong	5o4u_E_1_elong
FLAB2_METJA_A_1_elong	5o4u_F_1_elong
FLAB2_METJA_A_1_elong	5o4u_H_1_elong
FLAB2_METJA_A_1_elong	FLAB3_METJA_A_1_elong
FLAB2_METJA_A_1_elong	FLAB1_METJA_A_1_elong
TBL12_ARATH_A_1_elong	TBL12_ARATH_A_1_elong
GT20_ARATH_A_1_elong	GT20_ARATH_A_1_elong
Q9LSM3_ARATH_A_1_elong	Q9LSM3_ARATH_A_1_elong
OFUT6_ARATH_A_1_elong	OFUT6_ARATH_A_1_elong
TLR3_HUMAN_A_1_elong	TLR3_HUMAN_A_1_elong
TLR3_HUMAN_A_1_elong	8ar1_A_1_elong
TLR3_HUMAN_A_1_elong	2mk9_A_1_elong
TLR3_HUMAN_A_1_elong	2mk9_B_1_elong
TLR3_HUMAN_A_1_elong	2mka_A_1_elong
TLR3_HUMAN_A_1_elong	2mka_B_1_elong
TLR3_HUMAN_A_1_elong	2mka_C_1_elong
Y5389_ARATH_A_1_elong	Y5389_ARATH_A_1_elong
PLA2R_HUMAN_A_1_elong	PLA2R_HUMAN_A_1_elong
DNJC4_HUMAN_A_1_elong	DNJC4_HUMAN_A_1_elong
PRK3_ARATH_A_1_elong	PRK3_ARATH_A_1_elong
CCME_ARATH_A_1_elong	CCME_ARATH_A_1_elong
NHL10_ARATH_A_1_elong	NHL10_ARATH_A_1_elong
Q0WPG1_ARATH_A_1_elong	Q0WPG1_ARATH_A_1_elong
TEN2_HUMAN_A_1_elong	TEN2_HUMAN_A_1_elong
ADA30_HUMAN_A_1_elong	ADA30_HUMAN_A_1_elong
NCPR_HUMAN_A_1_elong	NCPR_HUMAN_A_1_elong
TGRB1_DICDI_A_1_elong	TGRB1_DICDI_A_1_elong
UNC5C_HUMAN_A_1_elong	UNC5C_HUMAN_A_1_elong
SIBD_DICDI_A_1_elong	SIBD_DICDI_A_1_elong
Y3968_DICDI_A_1_elong	Y3968_DICDI_A_1_elong
CP4Z2_HUMAN_A_1_elong	CP4Z2_HUMAN_A_1_elong
CP4Z2_HUMAN_A_1_elong	CP4Z1_HUMAN_A_1_elong
COX5B_YEAST_A_1_elong	COX5B_YEAST_A_1_elong
B3GN5_HUMAN_A_1_elong	B3GN5_HUMAN_A_1_elong
CYB5E_ARATH_A_1_elong	CYB5E_ARATH_A_1_elong
CYB5E_ARATH_A_1_elong	CYB5D_ARATH_A_1_elong
CYB5E_ARATH_A_1_elong	CYB5B_ARATH_A_1_elong
TACD2_HUMAN_A_1_elong	TACD2_HUMAN_A_1_elong
Q54N32_DICDI_A_1_elong	Q54N32_DICDI_A_1_elong
SLAF1_HUMAN_A_1_elong	SLAF1_HUMAN_A_1_elong
Q54L10_DICDI_A_1_elong	Q54L10_DICDI_A_1_elong
AIM34_YEAST_A_1_elong	AIM34_YEAST_A_1_elong
Q9SLC0_ARATH_A_1_elong	Q9SLC0_ARATH_A_1_elong
FNDC9_HUMAN_A_1_elong	FNDC9_HUMAN_A_1_elong
TM210_HUMAN_A_1_elong	TM210_HUMAN_A_1_elong
KLOT_HUMAN_A_1_elong	KLOT_HUMAN_A_1_elong
APRIO_HUMAN_A_1_elong	APRIO_HUMAN_A_1_elong
GALT5_HUMAN_A_1_elong	GALT5_HUMAN_A_1_elong
GLT11_HUMAN_A_1_elong	GLT11_HUMAN_A_1_elong
C71BP_ARATH_A_1_elong	C71BP_ARATH_A_1_elong
F4HXN8_ARATH_A_1_elong	F4HXN8_ARATH_A_1_elong
F4HXN8_ARATH_A_1_elong	SIA1_ARATH_A_1_elong
Y2242_ARATH_A_1_elong	Y2242_ARATH_A_1_elong
YCBB_ECOLI_A_1_elong	YCBB_ECOLI_A_1_elong
Y1128_METJA_A_1_elong	Y1128_METJA_A_1_elong
MIK2_ARATH_A_1_elong	MIK2_ARATH_A_1_elong
PME24_ARATH_A_1_elong	PME24_ARATH_A_1_elong
MUC21_ARATH_A_1_elong	MUC21_ARATH_A_1_elong
F4IS00_ARATH_A_1_elong	F4IS00_ARATH_A_1_elong
2j5d_B_1_elong	2j5d_B_1_elong
2j5d_B_1_elong	2ka2_A_1_elong
2j5d_B_1_elong	2ka2_B_1_elong
2j5d_B_1_elong	BNI3L_HUMAN_A_1_elong
2j5d_B_1_elong	2j5d_A_1_elong
2j5d_B_1_elong	2ka1_A_1_elong
2j5d_B_1_elong	2ka1_B_1_elong
2j5d_B_1_elong	BNIP3_HUMAN_A_1_elong
3j1r_H_1_elong	3j1r_H_1_elong
3j1r_H_1_elong	5kyh_R_1_elong
3j1r_H_1_elong	5kyh_S_1_elong
3j1r_H_1_elong	5kyh_T_1_elong
3j1r_H_1_elong	5kyh_U_1_elong
6nhw_F_1_elong	6nhw_F_1_elong
6nhw_F_1_elong	6nhw_A_1_elong
6nhw_F_1_elong	6nhw_B_1_elong
6nhw_F_1_elong	6nhw_C_1_elong
6nhw_F_1_elong	6nhw_D_1_elong
6nhw_F_1_elong	6nhw_E_1_elong
6nhw_F_1_elong	TR10B_HUMAN_A_1_elong
6xxd_O_1_elong	6xxd_O_1_elong
6w8u_f_1_elong	6w8u_f_1_elong
8dww_B_1_elong	8dww_B_1_elong
1grm_A_1_elong	1grm_A_1_elong
1grm_A_1_elong	1grm_B_1_elong
2mk3_A_1_elong	2mk3_A_1_elong
ABAH3_ARATH_A_1_elong	ABAH3_ARATH_A_1_elong
SIM15_HUMAN_A_1_elong	SIM15_HUMAN_A_1_elong
LRC38_HUMAN_A_1_elong	LRC38_HUMAN_A_1_elong
TNR3_HUMAN_A_1_elong	TNR3_HUMAN_A_1_elong
ESSD_ECOLI_A_1_elong	ESSD_ECOLI_A_1_elong
ESSD_ECOLI_A_1_elong	ESSQ_ECOLI_A_1_elong
IRE1A_ARATH_A_1_elong	IRE1A_ARATH_A_1_elong
Y5613_ARATH_A_1_elong	Y5613_ARATH_A_1_elong
Y2027_ARATH_A_1_elong	Y2027_ARATH_A_1_elong
Y2027_ARATH_A_1_elong	Y3565_ARATH_A_1_elong
Y6810_DICDI_A_1_elong	Y6810_DICDI_A_1_elong
DSC3_HUMAN_A_1_elong	DSC3_HUMAN_A_1_elong
DSC3_HUMAN_A_1_elong	DSC2_HUMAN_A_1_elong
I12R2_HUMAN_A_1_elong	I12R2_HUMAN_A_1_elong
AIM46_YEAST_A_1_elong	AIM46_YEAST_A_1_elong
CA2D4_HUMAN_A_1_elong	CA2D4_HUMAN_A_1_elong
B3GT9_HUMAN_A_2_elong	B3GT9_HUMAN_A_2_elong
Q9SZT7_ARATH_A_1_elong	Q9SZT7_ARATH_A_1_elong
LRN4L_HUMAN_A_1_elong	LRN4L_HUMAN_A_1_elong
Q8T282_DICDI_A_1_elong	Q8T282_DICDI_A_1_elong
DNJ13_ARATH_A_1_elong	DNJ13_ARATH_A_1_elong
Q9LJL8_ARATH_A_1_elong	Q9LJL8_ARATH_A_1_elong
Y2393_ARATH_A_1_elong	Y2393_ARATH_A_1_elong
VAPA_HUMAN_A_1_elong	VAPA_HUMAN_A_1_elong
BET1_HUMAN_A_1_elong	BET1_HUMAN_A_1_elong
CP51_DICDI_A_1_elong	CP51_DICDI_A_1_elong
MIRO1_ARATH_A_1_elong	MIRO1_ARATH_A_1_elong
MIRO1_ARATH_A_1_elong	MIRO3_ARATH_A_1_elong
YQEI_ECOLI_A_1_elong	YQEI_ECOLI_A_1_elong
KAO1_ARATH_A_1_elong	KAO1_ARATH_A_1_elong
Y1107_METJA_A_1_elong	Y1107_METJA_A_1_elong
NDUC1_HUMAN_A_1_elong	NDUC1_HUMAN_A_1_elong
F4IB71_ARATH_B_1_elong	F4IB71_ARATH_B_1_elong
B3H4G0_ARATH_A_1_elong	B3H4G0_ARATH_A_1_elong
VAP22_ARATH_A_1_elong	VAP22_ARATH_A_1_elong
S27A3_HUMAN_A_1_elong	S27A3_HUMAN_A_1_elong
Q93YV2_ARATH_A_1_elong	Q93YV2_ARATH_A_1_elong
TM59L_HUMAN_A_1_elong	TM59L_HUMAN_A_1_elong
YGHD_ECOLI_A_1_elong	YGHD_ECOLI_A_1_elong
Y1148_ARATH_A_1_elong	Y1148_ARATH_A_1_elong
CAH12_HUMAN_A_1_elong	CAH12_HUMAN_A_1_elong
WAKLI_ARATH_A_1_elong	WAKLI_ARATH_A_1_elong
CA2D2_HUMAN_A_1_elong	CA2D2_HUMAN_A_1_elong
P4H7_ARATH_A_1_elong	P4H7_ARATH_A_1_elong
PMT5_ARATH_A_1_elong	PMT5_ARATH_A_1_elong
